Name	UFboot	aLRT	Branch_Length	Branch_Support_Color	coord_x	coord_y	Strain	Date	DateBP	Country	Province	CountryLat	CountryLon	ProvinceLat	ProvinceLon	Biovar	Branch_Major	Branch_Minor	BioSample	Mugration_Branch_Major	Mugration_Branch_Major_Confidence	Mugration_Branch_Minor	Mugration_Branch_Minor_Confidence
GCA_000269325.1_ASM26932v1_genomic	NA	NA	2.3399999999999998e-08	grey	4.851359999999992e-05	34.0	PY-47	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141473	1.ORI	1.0	1.ORI1	1.0
NODE111	37.0	77.2	2.344e-07	black	4.870119999999993e-05	35.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.ORI	0.9999999886823447	1.ORI1	0.9999999595536112
GCA_000269065.1_ASM26906v1_genomic	NA	NA	7.033e-07	grey	4.940449999999992e-05	35.0	PY-90	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141493	1.ORI	1.0	1.ORI1	0.9999999999999999
GCA_000269165.1_ASM26916v1_genomic	NA	NA	2.344e-07	grey	4.893559999999993e-05	36.0	PY-98	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141500	1.ORI	1.0	1.ORI1	0.9999999999999999
GCA_000269265.1_ASM26926v1_genomic	NA	NA	2.3399999999999998e-08	grey	4.8232399999999935e-05	37.0	PY-36	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141469	1.ORI	1.0	1.ORI1	1.0
NODE115	17.0	0.0	2.3399999999999998e-08	black	4.820899999999993e-05	38.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.ORI	0.9999999886823447	1.ORI1	0.999999959553611
GCA_000268485.1_ASM26848v1_genomic	NA	NA	2.3399999999999998e-08	grey	4.8232399999999935e-05	38.0	PY-14	2009	-12	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141461	1.ORI	1.0	1.ORI1	0.9999999999999999
GCA_000268485.2_ASM26848v2_genomic	NA	NA	2.3399999999999998e-08	grey	4.8232399999999935e-05	39.0	PY-14	2009	-12	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141461	1.ORI	1.0	1.ORI1	0.9999999999999999
NODE118	8.0	0.0	2.3399999999999998e-08	black	4.816219999999994e-05	41.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.ORI	0.9999999886697802	1.ORI1	0.9999999595048613
NODE119	18.0	79.3	2.344e-07	black	4.8396599999999936e-05	40.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.ORI	0.9999999886823592	1.ORI1	0.9999999595536716
GCA_000268545.1_ASM26854v1_genomic	NA	NA	7.033e-07	grey	4.909989999999993e-05	40.0	PY-01	2006	-15	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	Orientalis	1.ORI	1.ORI1	SAMN02141448	1.ORI	1.0	1.ORI1	1.0
GCA_000268665.1_ASM26866v1_genomic	NA	NA	2.344e-07	grey	4.863099999999994e-05	41.0	PY-25	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141465	1.ORI	1.0	1.ORI1	1.0
GCA_000268705.1_ASM26870v1_genomic	NA	NA	2.3399999999999998e-08	grey	4.818559999999994e-05	42.0	PY-32	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141467	1.ORI	0.9999999999999999	1.ORI1	1.0
NODE123	12.0	0.0	2.3399999999999998e-08	black	4.813879999999994e-05	51.2890625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.ORI	0.9999999886571725	1.ORI1	0.9999999594559297
NODE124	17.0	74.5	2.3399999999999998e-08	black	4.816219999999994e-05	49.328125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.ORI	0.9999999886697514	1.ORI1	0.99999995950474
NODE125	18.0	74.5	2.088e-07	black	4.837099999999994e-05	47.65625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.ORI	0.9999999886571872	1.ORI1	0.9999999594559905
NODE126	36.0	0.0	2.3399999999999998e-08	black	4.839439999999993e-05	46.0625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.ORI	0.999999988669766	1.ORI1	0.9999999595048008
NODE127	26.0	0.0	2.3399999999999998e-08	black	4.8417799999999935e-05	45.125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.ORI	0.9999999886697803	1.ORI1	0.9999999595048616
NODE128	80.0	74.5	2.344e-07	black	4.8652199999999934e-05	44.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.ORI	0.9999999886697949	1.ORI1	0.9999999595049223
NODE129	70.0	0.0	2.3399999999999998e-08	black	4.867559999999992e-05	43.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.ORI	0.9999999886823592	1.ORI1	0.9999999595536719
GCA_000268885.1_ASM26888v1_genomic	NA	NA	2.344e-07	grey	4.890999999999992e-05	43.0	PY-59	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141481	1.ORI	1.0	1.ORI1	1.0
GCA_000269205.1_ASM26920v1_genomic	NA	NA	2.344e-07	grey	4.890999999999992e-05	44.0	PY-100	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141502	1.ORI	1.0	1.ORI1	1.0
GCA_000268765.1_ASM26876v1_genomic	NA	NA	2.3399999999999998e-08	grey	4.867559999999992e-05	45.0	PY-48	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141474	1.ORI	0.9999999999999999	1.ORI1	1.0
GCA_000268505.1_ASM26850v1_genomic	NA	NA	4.689e-07	grey	4.888669999999993e-05	46.0	PY-16	2009	-12	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141463	1.ORI	0.9999999999999999	1.ORI1	1.0
GCA_000269145.1_ASM26914v1_genomic	NA	NA	2.3399999999999998e-08	grey	4.8417799999999935e-05	47.0	PY-96	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141499	1.ORI	1.0	1.ORI1	1.0
NODE135	39.0	80.5	2.344e-07	black	4.860539999999993e-05	49.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.ORI	0.9999999886697803	1.ORI1	0.9999999595048614
NODE136	99.0	79.3	2.344e-07	black	4.883979999999993e-05	48.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.ORI	0.9999999886823591	1.ORI1	0.9999999595536715
GCA_000269345.1_ASM26934v1_genomic	NA	NA	2.3399999999999998e-08	grey	4.8863199999999936e-05	48.0	PY-52	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141475	1.ORI	1.0	1.ORI1	1.0
GCA_000269485.1_ASM26948v1_genomic	NA	NA	2.344e-07	grey	4.907419999999993e-05	49.0	PY-103	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141505	1.ORI	1.0	1.ORI1	1.0
GCA_000268645.1_ASM26864v1_genomic	NA	NA	2.344e-07	grey	4.883979999999993e-05	50.0	PY-15	2009	-12	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141462	1.ORI	0.9999999999999999	1.ORI1	1.0
GCA_000269385.1_ASM26938v1_genomic	NA	NA	2.3399999999999998e-08	grey	4.818559999999994e-05	51.0	PY-66	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141487	1.ORI	1.0	1.ORI1	1.0
NODE141	31.0	87.1	2.344e-07	black	4.837319999999994e-05	53.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.ORI	0.9999999886697802	1.ORI1	0.9999999595048612
NODE142	53.0	0.0	2.3399999999999998e-08	black	4.8396599999999936e-05	52.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.ORI	0.9999999886823592	1.ORI1	0.9999999595536715
GCA_000268785.1_ASM26878v1_genomic	NA	NA	2.3399999999999998e-08	grey	4.841999999999993e-05	52.0	PY-53	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141476	1.ORI	1.0	1.ORI1	1.0
GCA_000269125.1_ASM26912v1_genomic	NA	NA	2.3399999999999998e-08	grey	4.841999999999993e-05	53.0	PY-93	2010	-11	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	Orientalis	1.ORI	1.ORI1	SAMN02141496	1.ORI	1.0	1.ORI1	1.0
GCA_000268425.1_ASM26842v1_genomic	NA	NA	2.344e-07	grey	4.860759999999994e-05	54.0	PY-09	2006	-15	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	Orientalis	1.ORI	1.ORI1	SAMN02141456	1.ORI	1.0	1.ORI1	1.0
NODE146	10.0	0.0	2.3399999999999998e-08	black	4.8115399999999936e-05	55.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.ORI	0.9999999886823447	1.ORI1	0.9999999595536108
GCA_000268605.1_ASM26860v1_genomic	NA	NA	2.3399999999999998e-08	grey	4.813879999999994e-05	55.0	PY-11	2007	-14	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	Orientalis	1.ORI	1.ORI1	SAMN02141458	1.ORI	1.0	1.ORI1	1.0
GCA_000311885.1_ASM31188v1_genomic	NA	NA	2.3399999999999998e-08	grey	4.813879999999994e-05	56.0	INS	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02403946	1.ORI	1.0	1.ORI1	1.0
NODE149	17.0	73.9	2.3399999999999998e-08	black	4.809199999999994e-05	59.125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.ORI	0.999999988669766	1.ORI1	0.9999999595048007
NODE150	22.0	73.9	2.088e-07	black	4.8300799999999936e-05	58.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.ORI	0.9999999886697948	1.ORI1	0.9999999595049223
NODE151	32.0	80.7	2.344e-07	black	4.853519999999994e-05	57.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.ORI	0.9999999886823593	1.ORI1	0.9999999595536718
GCA_000268465.1_ASM26846v1_genomic	NA	NA	7.033e-07	grey	4.923849999999994e-05	57.0	PY-13	2008	-13	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	Orientalis	1.ORI	1.ORI1	SAMN02141460	1.ORI	1.0	1.ORI1	1.0
GCA_000269365.1_ASM26936v1_genomic	NA	NA	2.344e-07	grey	4.876959999999994e-05	58.0	PY-61	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141483	1.ORI	1.0	1.ORI1	1.0
GCA_000269245.1_ASM26924v1_genomic	NA	NA	2.3399999999999998e-08	grey	4.832419999999994e-05	59.0	PY-113	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141506	1.ORI	1.0	1.ORI1	1.0
GCA_000268565.1_ASM26856v1_genomic	NA	NA	2.344e-07	grey	4.832639999999994e-05	60.0	PY-03	2006	-15	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	Orientalis	1.ORI	1.ORI1	SAMN02141450	1.ORI	1.0	1.ORI1	0.9999999999999999
GCA_000269465.1_ASM26946v1_genomic	NA	NA	2.344e-07	grey	4.736529999999994e-05	61.0	PY-101	2010	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141503	1.ORI	0.9999999999999999	1.ORI1	1.0
GCA_003797205.1_ASM379720v1_genomic	NA	NA	2.344e-07	grey	4.5020899999999954e-05	62.0	FDAARGOS_605	1969	-52	Bolivia	La Paz	-17.056869600000002	-64.9912286	-16.4955455	-68.1336229	Orientalis	1.ORI	1.ORI1	SAMN10228585	1.ORI	0.9999999999999999	1.ORI1	1.0
NODE158	13.0	0.0	2.3399999999999998e-08	black	4.4575499999999946e-05	71.6484375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.ORI	0.999999988669766	1.ORI1	0.9984193468307129
NODE159	100.0	100.0	3.5166000000000003e-06	red	4.809209999999994e-05	70.296875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.ORI	0.9999999886697658	1.ORI2	0.9986032097799368
NODE160	62.0	70.6	2.344e-07	black	4.832649999999994e-05	68.59375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.ORI	0.9999999886571873	1.ORI2	0.999998023119656
NODE161	24.0	0.0	2.3399999999999998e-08	black	4.834989999999994e-05	66.6875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.ORI	0.9999999886571729	1.ORI2	0.9999999687136661
NODE162	100.0	92.1	2.344e-07	red	4.858429999999994e-05	65.125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.ORI	0.999999988669766	1.ORI2	0.9999999714482801
NODE163	40.0	0.0	2.3399999999999998e-08	black	4.860769999999994e-05	64.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.ORI	0.9999999886697948	1.ORI2	0.9999999714520894
NODE164	16.0	0.0	2.3399999999999998e-08	black	4.863109999999994e-05	63.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.ORI	0.9999999886823593	1.ORI2	0.9999999714806808
GCA_000324425.1_ASM32442v1_genomic	NA	NA	2.3399999999999998e-08	grey	4.865449999999993e-05	63.0	CMCC87001	1982	-39	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis	1.ORI	1.ORI2	SAMN02403056	1.ORI	1.0	1.ORI2	1.0
GCA_000324865.1_ASM32486v1_genomic	NA	NA	2.3399999999999998e-08	grey	4.865449999999993e-05	64.0	F1984001	1984	-37	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis	1.ORI	1.ORI2	SAMN02403077	1.ORI	1.0	1.ORI2	1.0
GCA_000325485.1_ASM32548v1_genomic	NA	NA	2.3399999999999998e-08	grey	4.863109999999994e-05	65.0	YN663	1982	-39	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis	1.ORI	1.ORI2	SAMN02403108	1.ORI	1.0	1.ORI2	0.9999999999999999
GCA_000324625.1_ASM32462v1_genomic	NA	NA	2.3399999999999998e-08	grey	4.860769999999994e-05	66.0	CMCCK100001	1991	-30	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis	1.ORI	1.ORI2	SAMN02403066	1.ORI	1.0	1.ORI2	1.0
NODE169	9.0	0.0	2.3399999999999998e-08	black	4.837329999999994e-05	68.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.ORI	0.9999999886697802	1.ORI2	0.9999999714483093
NODE170	45.0	77.2	2.344e-07	black	4.860769999999994e-05	67.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.ORI	0.9999999886823592	1.ORI2	0.9999999714806754
GCA_000325425.1_ASM32542v1_genomic	NA	NA	2.3399999999999998e-08	grey	4.863109999999994e-05	67.0	YN2551	2002	-19	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis	1.ORI	1.ORI2	SAMN02403105	1.ORI	1.0	1.ORI2	1.0
GCA_000325445.1_ASM32544v1_genomic	NA	NA	2.344e-07	grey	4.884209999999994e-05	68.0	YN2588	2000	-21	China	Guangxi Zhuang	35.000074	104.999927	24.0	109.0	Orientalis	1.ORI	1.ORI2	SAMN02403106	1.ORI	1.0	1.ORI2	1.0
GCA_000170275.1_ASM17027v1_genomic	NA	NA	2.3399999999999998e-08	grey	4.8396699999999936e-05	69.0	F1991016	1991	-30	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis	1.ORI	1.ORI2	SAMN02404399	1.ORI	1.0	1.ORI2	1.0
NODE174	34.0	11.1	2.344e-07	black	4.856089999999994e-05	70.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.ORI	0.9999999886823447	1.ORI2	0.9999999687784222
GCA_000324645.1_ASM32464v1_genomic	NA	NA	2.3399999999999998e-08	grey	4.858429999999994e-05	70.0	CMCCK110001	1991	-30	China	Yunnan	35.000074	104.999927	25.0	102.0	Orientalis	1.ORI	1.ORI2	SAMN02403067	1.ORI	1.0	1.ORI2	1.0
GCA_000325405.1_ASM32540v1_genomic	NA	NA	2.344e-07	grey	4.8795299999999936e-05	71.0	YN2179	1995	-26	Myanmar	NA	17.1750495	95.9999652	NA	NA	Orientalis	1.ORI	1.ORI2	SAMN02403104	1.ORI	1.0	1.ORI2	1.0
GCA_000834235.1_ASM83423v1_genomic	NA	NA	2.3399999999999998e-08	grey	4.8115499999999936e-05	72.0	PBM19	[1950:2000]	[-71:-21]	NA	NA	NA	NA	NA	NA	Orientalis	1.ORI	1.ORI2	SAMN03074081	1.ORI	1.0	1.ORI2	1.0
GCA_000323985.1_ASM32398v1_genomic	NA	NA	7.033e-07	grey	4.5278799999999937e-05	73.0	CMCC114001	1952	-69	China	Fujian	35.000074	104.999927	26.5450001	117.842778	Orientalis	1.ORI	1.ORI1	SAMN02403034	1.ORI	0.9999999999999999	1.ORI1	1.0
NODE179	24.0	0.0	2.3399999999999998e-08	black	4.455209999999995e-05	98.39871215820312	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.ORI	0.9999999886571437	1.ORI1	0.9984167419843887
NODE180	100.0	97.7	1.1722e-06	red	4.572429999999995e-05	93.17242431640624	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.ORI	0.999999988657158	1.ORI1	0.9999974592499973
NODE181	100.0	77.2	2.344e-07	black	4.595869999999995e-05	89.9698486328125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.ORI	0.9999999886570977	1.ORI1	0.9999999555166533
NODE182	100.0	76.8	2.344e-07	black	4.619309999999995e-05	88.939697265625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.ORI	0.9999999772547797	1.ORI1	0.9999999178540571
NODE183	18.0	0.0	2.3399999999999998e-08	black	4.621649999999994e-05	87.87939453125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.ORI	0.9999893943744007	1.ORI1	0.9999644162836103
NODE184	12.0	0.0	2.3399999999999998e-08	black	4.6239899999999937e-05	86.7587890625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.ORI	0.9999999772547795	1.ORI1	0.9999999178665135
NODE185	15.0	0.0	2.3399999999999998e-08	black	4.626329999999994e-05	85.517578125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.ORI	0.9999999886570975	1.ORI1	0.999999959454657
NODE186	12.0	0.0	2.3399999999999998e-08	black	4.628669999999994e-05	84.03515625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.ORI	0.9999999886571871	1.ORI1	0.9999999594559891
NODE187	11.0	0.0	2.3399999999999998e-08	black	4.631009999999994e-05	82.5703125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.ORI	0.9999999886697659	1.ORI1	0.9999999595048005
NODE188	22.0	0.0	2.3399999999999998e-08	black	4.633349999999993e-05	81.140625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.ORI	0.9999999886697658	1.ORI1	0.9999999595048005
NODE189	100.0	78.8	2.344e-07	black	4.656789999999993e-05	79.28125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.ORI	0.9999999886571729	1.ORI1	0.9999999594559298
NODE190	100.0	77.7	2.344e-07	black	4.680229999999993e-05	77.3125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.ORI	0.9999999886571872	1.ORI1	0.9999999594559905
NODE191	100.0	93.3	7.033e-07	red	4.7505599999999934e-05	76.125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.ORI	0.9999999886697659	1.ORI1	0.9999999595048009
NODE192	100.0	90.7	4.689e-07	red	4.797449999999993e-05	75.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.ORI	0.9999999886697948	1.ORI1	0.9999999595049223
NODE193	48.0	0.0	2.3399999999999998e-08	black	4.799789999999992e-05	74.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.ORI	0.9999999886823593	1.ORI1	0.9999999595536719
GCA_000255875.1_ASM25587v1_genomic	NA	NA	2.3399999999999998e-08	grey	4.802129999999992e-05	74.0	AS200901434	2009	-12	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	Orientalis	1.ORI	1.ORI1	SAMN01831180	1.ORI	1.0	1.ORI1	1.0
GCA_000255895.1_ASM25589v1_genomic	NA	NA	2.3399999999999998e-08	grey	4.802129999999992e-05	75.0	AS200901509	2009	-12	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	Orientalis	1.ORI	1.ORI1	SAMN01831181	1.ORI	1.0	1.ORI1	1.0
GCA_000255855.1_ASM25585v1_genomic	NA	NA	2.344e-07	grey	4.8208899999999924e-05	76.0	AS200902147	2009	-12	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	Orientalis	1.ORI	1.ORI1	SAMN01831187	1.ORI	1.0	1.ORI1	1.0
GCA_000834495.1_ASM83449v1_genomic	NA	NA	2.3399999999999998e-08	grey	4.7528999999999924e-05	77.0	El Dorado	2002	-19	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	Orientalis	1.ORI	1.ORI1	SAMN03145064	1.ORI	0.9999999999999999	1.ORI1	1.0
NODE198	100.0	94.2	7.033e-07	red	4.7505599999999934e-05	78.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.ORI	0.9999999886823447	1.ORI1	0.9999999595536111
GCA_000255815.1_ASM25581v1_genomic	NA	NA	2.3399999999999998e-08	grey	4.7528999999999924e-05	78.0	BA200901990	2009	-12	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	Orientalis	1.ORI	1.ORI1	SAMN01831185	1.ORI	1.0	1.ORI1	0.9999999999999999
GCA_000255835.1_ASM25583v1_genomic	NA	NA	2.344e-07	grey	4.773999999999993e-05	79.0	BA200902009	2009	-12	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	Orientalis	1.ORI	1.ORI1	SAMN01831186	1.ORI	1.0	1.ORI1	0.9999999999999999
NODE201	28.0	0.0	2.3399999999999998e-08	black	4.6591299999999935e-05	81.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.ORI	0.9999999886697802	1.ORI1	0.9999999595048612
NODE202	100.0	94.2	4.689e-07	red	4.706019999999993e-05	80.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.ORI	0.9999999886823592	1.ORI1	0.9999999595536716
GCA_000255775.1_ASM25577v1_genomic	NA	NA	2.344e-07	grey	4.729459999999993e-05	80.0	AS200901156	2009	-12	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	Orientalis	1.ORI	1.ORI1	SAMN01831179	1.ORI	1.0	1.ORI1	1.0
GCA_000255795.1_ASM25579v1_genomic	NA	NA	2.3399999999999998e-08	grey	4.708359999999992e-05	81.0	BA200901703	2009	-12	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	Orientalis	1.ORI	1.ORI1	SAMN01831183	1.ORI	1.0	1.ORI1	1.0
GCA_000255755.1_ASM25575v1_genomic	NA	NA	2.3399999999999998e-08	grey	4.661469999999993e-05	82.0	AS200901539	2009	-12	United States of America	Nevada	39.7837304	-100.4458825	39.5158825	-116.8537227	Orientalis	1.ORI	1.ORI1	SAMN01831182	1.ORI	1.0	1.ORI1	1.0
GCA_000705315.1_EDB10_058v1_genomic	NA	NA	2.3399999999999998e-08	grey	4.6356899999999936e-05	83.0	EBD10-058	2010	-11	Canada	Saskatchewan	61.0666922	-107.9917071	55.5321257	-106.1412243	Orientalis	1.ORI	1.ORI1	SAMN02207408	1.ORI	0.9999999999999999	1.ORI1	1.0
GCA_000834335.1_ASM83433v1_genomic	NA	NA	2.3399999999999998e-08	grey	4.633349999999993e-05	84.0	Shasta	1954	-67	United States of America	California	39.7837304	-100.4458825	36.7014631	-118.755997	Orientalis	1.ORI	1.ORI1	SAMN03120838	1.ORI	1.0	1.ORI1	1.0
NODE208	14.0	0.0	2.3399999999999998e-08	black	4.631009999999994e-05	85.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.ORI	0.9999999886823447	1.ORI1	0.9999999595536111
GCA_001509865.1_ASM150986v1_genomic	NA	NA	2.344e-07	grey	4.654449999999994e-05	85.0	Yp1945	2009	-12	United States of America	Texas	39.7837304	-100.4458825	31.8160381	-99.5120986	Orientalis	1.ORI	1.ORI1	SAMN04012733	1.ORI	1.0	1.ORI1	0.9999999999999999
GCA_001693595.1_ASM169359v1_genomic	NA	NA	2.344e-07	grey	4.654449999999994e-05	86.0	Cadman	2016	-5	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	Orientalis	1.ORI	1.ORI1	SAMN05282282	1.ORI	1.0	1.ORI1	0.9999999999999999
GCA_000255735.1_ASM25573v1_genomic	NA	NA	2.3399999999999998e-08	grey	4.628669999999994e-05	87.0	BA200901799	2009	-12	United States of America	New Mexico	39.7837304	-100.4458825	34.5708167	-105.993007	Orientalis	1.ORI	1.ORI1	SAMN01831184	1.ORI	1.0	1.ORI1	0.9999999999999999
GCA_000834775.1_ASM83477v1_genomic	NA	NA	2.3399999999999998e-08	grey	4.626329999999994e-05	88.0	Dodson	1967	-54	United States of America	Arizona	39.7837304	-100.4458825	34.395342	-111.763275	Orientalis	1.ORI	1.ORI1	SAMN03161124	1.ORI	1.0	1.ORI1	1.0
Reference	NA	NA	1.8755e-06	grey	4.809199999999994e-05	89.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.ORI	0.989942177812457	1.ORI1	0.9690008636647609
